created_at,entry_id,field1,field2,field3,field4,field5,field6,latitude,longitude,elevation,status
2023-12-10T20:08:46+00:00,27446,21.30000,41.00000,22.20000,44.00000,21.60000,47.00000,,,,
2023-12-10T20:09:01+00:00,27447,21.30000,43.00000,22.20000,44.00000,21.70000,47.00000,,,,
2023-12-10T20:09:16+00:00,27448,21.30000,42.00000,22.20000,43.00000,21.70000,47.00000,,,,
2023-12-10T20:09:32+00:00,27449,21.30000,42.00000,22.20000,43.00000,21.70000,46.00000,,,,
2023-12-10T20:09:47+00:00,27450,21.30000,42.00000,22.20000,44.00000,21.70000,47.00000,,,,
2023-12-10T20:10:02+00:00,27451,21.30000,42.00000,22.20000,43.00000,21.70000,47.00000,,,,
2023-12-10T20:10:18+00:00,27452,21.30000,42.00000,22.20000,44.00000,21.70000,47.00000,,,,
2023-12-10T20:10:33+00:00,27453,21.30000,43.00000,22.30000,44.00000,21.70000,46.00000,,,,
2023-12-10T20:10:49+00:00,27454,21.30000,43.00000,22.30000,44.00000,21.70000,47.00000,,,,
2023-12-10T20:11:04+00:00,27455,21.30000,43.00000,22.30000,45.00000,21.70000,47.00000,,,,
2023-12-10T20:11:19+00:00,27456,21.30000,42.00000,22.30000,44.00000,21.70000,47.00000,,,,
2023-12-10T20:11:35+00:00,27457,21.30000,42.00000,22.30000,44.00000,21.70000,46.00000,,,,
2023-12-10T20:11:50+00:00,27458,21.30000,42.00000,22.30000,43.00000,21.70000,46.00000,,,,
2023-12-10T20:12:05+00:00,27459,21.30000,43.00000,22.30000,44.00000,21.70000,47.00000,,,,
2023-12-10T20:12:20+00:00,27460,21.30000,42.00000,22.20000,43.00000,21.70000,47.00000,,,,
2023-12-10T20:12:36+00:00,27461,21.30000,41.00000,22.20000,43.00000,21.70000,46.00000,,,,
2023-12-10T20:12:51+00:00,27462,21.20000,42.00000,22.20000,43.00000,21.70000,46.00000,,,,
2023-12-10T20:13:06+00:00,27463,21.20000,42.00000,22.20000,43.00000,21.70000,46.00000,,,,
2023-12-10T20:13:22+00:00,27464,21.30000,44.00000,22.20000,45.00000,21.70000,47.00000,,,,
2023-12-10T20:13:37+00:00,27465,21.30000,44.00000,22.20000,46.00000,21.70000,48.00000,,,,
2023-12-10T20:13:53+00:00,27466,21.30000,44.00000,22.20000,46.00000,21.70000,49.00000,,,,
2023-12-10T20:14:08+00:00,27467,21.30000,43.00000,22.20000,45.00000,21.70000,48.00000,,,,
2023-12-10T20:14:23+00:00,27468,21.30000,42.00000,22.20000,45.00000,21.70000,48.00000,,,,
2023-12-10T20:14:39+00:00,27469,21.30000,42.00000,22.20000,44.00000,21.70000,48.00000,,,,
2023-12-10T20:14:54+00:00,27470,21.30000,43.00000,22.20000,44.00000,21.70000,49.00000,,,,
2023-12-10T20:15:09+00:00,27471,21.30000,43.00000,22.20000,45.00000,21.70000,49.00000,,,,
2023-12-10T20:15:25+00:00,27472,21.30000,43.00000,22.20000,44.00000,21.70000,48.00000,,,,
2023-12-10T20:15:40+00:00,27473,21.30000,42.00000,22.20000,44.00000,21.70000,47.00000,,,,
2023-12-10T20:15:56+00:00,27474,21.30000,43.00000,22.20000,44.00000,21.70000,47.00000,,,,
2023-12-10T20:16:11+00:00,27475,21.30000,43.00000,22.20000,44.00000,21.70000,47.00000,,,,
2023-12-10T20:16:26+00:00,27476,21.30000,43.00000,22.20000,45.00000,21.70000,48.00000,,,,
2023-12-10T20:16:42+00:00,27477,21.30000,43.00000,22.20000,45.00000,21.70000,49.00000,,,,
2023-12-10T20:16:57+00:00,27478,21.20000,43.00000,22.20000,45.00000,21.70000,49.00000,,,,
2023-12-10T20:17:13+00:00,27479,21.30000,43.00000,22.20000,46.00000,21.70000,50.00000,,,,
2023-12-10T20:17:28+00:00,27480,21.30000,42.00000,22.20000,45.00000,21.70000,49.00000,,,,
2023-12-10T20:17:43+00:00,27481,21.30000,42.00000,22.20000,43.00000,21.60000,47.00000,,,,
2023-12-10T20:17:59+00:00,27482,21.30000,42.00000,22.20000,43.00000,21.60000,47.00000,,,,
2023-12-10T20:18:14+00:00,27483,21.20000,42.00000,22.20000,43.00000,21.60000,47.00000,,,,
2023-12-10T20:18:29+00:00,27484,21.20000,42.00000,22.20000,44.00000,21.60000,47.00000,,,,
2023-12-10T20:18:45+00:00,27485,21.20000,42.00000,22.20000,44.00000,21.60000,47.00000,,,,
2023-12-10T20:19:00+00:00,27486,21.20000,41.00000,22.20000,43.00000,21.70000,46.00000,,,,
2023-12-10T20:19:15+00:00,27487,21.20000,42.00000,22.20000,43.00000,21.70000,46.00000,,,,
2023-12-10T20:19:31+00:00,27488,21.20000,41.00000,22.10000,42.00000,21.70000,46.00000,,,,
2023-12-10T20:19:46+00:00,27489,21.20000,41.00000,22.20000,43.00000,21.70000,46.00000,,,,
2023-12-10T20:20:01+00:00,27490,21.10000,42.00000,22.10000,43.00000,21.70000,47.00000,,,,
2023-12-10T20:20:17+00:00,27491,21.20000,43.00000,22.20000,43.00000,21.70000,47.00000,,,,
2023-12-10T20:20:32+00:00,27492,21.20000,42.00000,22.20000,43.00000,21.70000,46.00000,,,,
2023-12-10T20:20:47+00:00,27493,21.10000,43.00000,22.20000,44.00000,21.70000,47.00000,,,,
2023-12-10T20:21:03+00:00,27494,21.20000,42.00000,22.20000,44.00000,21.70000,47.00000,,,,
2023-12-10T20:21:18+00:00,27495,21.20000,42.00000,22.20000,43.00000,21.70000,46.00000,,,,
2023-12-10T20:21:33+00:00,27496,21.30000,42.00000,22.20000,43.00000,21.70000,46.00000,,,,
2023-12-10T20:21:49+00:00,27497,21.30000,42.00000,22.20000,43.00000,21.70000,46.00000,,,,
2023-12-10T20:22:04+00:00,27498,21.30000,42.00000,22.20000,43.00000,21.70000,47.00000,,,,
2023-12-10T20:22:19+00:00,27499,21.20000,41.00000,22.20000,42.00000,21.70000,46.00000,,,,
2023-12-10T20:22:35+00:00,27500,21.30000,42.00000,22.20000,43.00000,21.70000,47.00000,,,,
2023-12-10T20:22:50+00:00,27501,21.30000,42.00000,22.20000,43.00000,21.70000,47.00000,,,,
2023-12-10T20:23:05+00:00,27502,21.30000,41.00000,22.20000,43.00000,21.70000,46.00000,,,,
2023-12-10T20:23:21+00:00,27503,21.30000,42.00000,22.20000,43.00000,21.70000,46.00000,,,,
2023-12-10T20:23:36+00:00,27504,21.30000,42.00000,22.20000,43.00000,21.70000,46.00000,,,,
2023-12-10T20:23:52+00:00,27505,21.30000,42.00000,22.20000,43.00000,21.70000,46.00000,,,,
2023-12-10T20:24:07+00:00,27506,21.30000,41.00000,22.30000,42.00000,21.70000,46.00000,,,,
2023-12-10T20:24:22+00:00,27507,21.30000,41.00000,22.30000,42.00000,21.70000,46.00000,,,,
2023-12-10T20:24:38+00:00,27508,21.30000,42.00000,22.30000,43.00000,21.70000,47.00000,,,,
2023-12-10T20:24:53+00:00,27509,21.30000,43.00000,22.30000,44.00000,21.70000,48.00000,,,,
2023-12-10T20:25:08+00:00,27510,21.30000,42.00000,22.30000,43.00000,21.70000,48.00000,,,,
2023-12-10T20:25:23+00:00,27511,21.30000,41.00000,22.30000,42.00000,21.70000,47.00000,,,,
2023-12-10T20:25:39+00:00,27512,21.30000,42.00000,22.30000,43.00000,21.70000,47.00000,,,,
2023-12-10T20:25:54+00:00,27513,21.30000,42.00000,22.30000,43.00000,21.70000,46.00000,,,,
2023-12-10T20:26:09+00:00,27514,21.30000,42.00000,22.30000,43.00000,21.70000,47.00000,,,,
2023-12-10T20:26:25+00:00,27515,21.30000,43.00000,22.30000,44.00000,21.70000,47.00000,,,,
2023-12-10T20:26:40+00:00,27516,21.30000,41.00000,22.30000,43.00000,21.70000,46.00000,,,,
2023-12-10T20:26:56+00:00,27517,21.30000,41.00000,22.20000,42.00000,21.70000,46.00000,,,,
2023-12-10T20:27:11+00:00,27518,21.30000,42.00000,22.20000,42.00000,21.70000,46.00000,,,,
2023-12-10T20:27:26+00:00,27519,21.30000,42.00000,22.20000,42.00000,21.70000,45.00000,,,,
2023-12-10T20:27:42+00:00,27520,21.30000,43.00000,22.20000,44.00000,21.70000,47.00000,,,,
2023-12-10T20:27:57+00:00,27521,21.30000,43.00000,22.20000,45.00000,21.70000,48.00000,,,,
2023-12-10T20:28:12+00:00,27522,21.30000,42.00000,22.20000,44.00000,21.70000,47.00000,,,,
2023-12-10T20:28:28+00:00,27523,21.30000,44.00000,22.20000,44.00000,21.70000,47.00000,,,,
2023-12-10T20:28:44+00:00,27524,21.20000,42.00000,22.20000,44.00000,21.70000,46.00000,,,,
2023-12-10T20:28:59+00:00,27525,21.30000,42.00000,22.20000,43.00000,21.70000,46.00000,,,,
2023-12-10T20:29:14+00:00,27526,21.30000,43.00000,22.20000,44.00000,21.70000,46.00000,,,,
2023-12-10T20:29:29+00:00,27527,21.30000,43.00000,22.20000,44.00000,21.70000,46.00000,,,,
2023-12-10T20:29:45+00:00,27528,21.30000,43.00000,22.20000,44.00000,21.70000,47.00000,,,,
2023-12-10T20:30:00+00:00,27529,21.30000,43.00000,22.20000,44.00000,21.70000,47.00000,,,,
2023-12-10T20:30:16+00:00,27530,21.30000,42.00000,22.20000,43.00000,21.70000,46.00000,,,,
2023-12-10T20:30:31+00:00,27531,21.30000,43.00000,22.20000,44.00000,21.70000,46.00000,,,,
2023-12-10T20:30:47+00:00,27532,21.30000,42.00000,22.20000,44.00000,21.70000,47.00000,,,,
2023-12-10T20:31:02+00:00,27533,21.20000,43.00000,22.20000,44.00000,21.70000,47.00000,,,,
2023-12-10T20:31:17+00:00,27534,21.30000,42.00000,22.20000,43.00000,21.70000,46.00000,,,,
2023-12-10T20:31:33+00:00,27535,21.20000,43.00000,22.20000,43.00000,21.70000,46.00000,,,,
2023-12-10T20:31:48+00:00,27536,21.20000,43.00000,22.20000,43.00000,21.70000,46.00000,,,,
2023-12-10T20:32:03+00:00,27537,21.20000,42.00000,22.20000,43.00000,21.70000,46.00000,,,,
2023-12-10T20:32:18+00:00,27538,21.20000,43.00000,22.20000,44.00000,21.70000,47.00000,,,,
2023-12-10T20:32:34+00:00,27539,21.20000,44.00000,22.20000,46.00000,21.70000,49.00000,,,,
2023-12-10T20:32:49+00:00,27540,21.30000,44.00000,22.20000,45.00000,21.70000,48.00000,,,,
2023-12-10T20:33:05+00:00,27541,21.30000,44.00000,22.20000,45.00000,21.70000,48.00000,,,,
2023-12-10T20:33:20+00:00,27542,21.30000,43.00000,22.20000,45.00000,21.60000,47.00000,,,,
2023-12-10T20:33:35+00:00,27543,21.20000,43.00000,22.20000,44.00000,21.60000,47.00000,,,,
2023-12-10T20:33:51+00:00,27544,21.20000,42.00000,22.20000,43.00000,21.60000,46.00000,,,,
2023-12-10T20:34:06+00:00,27545,21.20000,42.00000,22.20000,43.00000,21.60000,46.00000,,,,
2023-12-10T20:34:21+00:00,27546,21.30000,42.00000,22.20000,43.00000,21.60000,46.00000,,,,
2023-12-10T20:34:36+00:00,27547,21.20000,42.00000,22.20000,43.00000,21.60000,46.00000,,,,
2023-12-10T20:34:52+00:00,27548,21.30000,42.00000,22.20000,43.00000,21.60000,46.00000,,,,
2023-12-10T20:35:07+00:00,27549,21.20000,42.00000,22.20000,43.00000,21.60000,45.00000,,,,
2023-12-10T20:35:22+00:00,27550,21.20000,42.00000,22.20000,43.00000,21.60000,45.00000,,,,
2023-12-10T20:35:38+00:00,27551,21.20000,42.00000,22.10000,42.00000,21.60000,45.00000,,,,
2023-12-10T20:35:53+00:00,27552,21.20000,42.00000,22.10000,42.00000,21.60000,45.00000,,,,
2023-12-10T20:36:09+00:00,27553,21.20000,42.00000,22.10000,43.00000,21.60000,46.00000,,,,
2023-12-10T20:36:24+00:00,27554,21.10000,42.00000,22.10000,43.00000,21.60000,46.00000,,,,
2023-12-10T20:36:39+00:00,27555,21.20000,42.00000,22.20000,43.00000,21.60000,46.00000,,,,
2023-12-10T20:36:55+00:00,27556,21.20000,42.00000,22.20000,44.00000,21.60000,46.00000,,,,
2023-12-10T20:37:10+00:00,27557,21.10000,44.00000,22.20000,45.00000,21.60000,47.00000,,,,
2023-12-10T20:37:25+00:00,27558,21.20000,43.00000,22.20000,44.00000,21.60000,47.00000,,,,
2023-12-10T20:37:41+00:00,27559,21.20000,42.00000,22.20000,44.00000,21.60000,46.00000,,,,
2023-12-10T20:37:56+00:00,27560,21.20000,42.00000,22.20000,43.00000,21.60000,46.00000,,,,
2023-12-10T20:38:11+00:00,27561,21.10000,43.00000,22.20000,43.00000,21.60000,46.00000,,,,
2023-12-10T20:38:26+00:00,27562,21.20000,44.00000,22.20000,44.00000,21.60000,47.00000,,,,
2023-12-10T20:38:42+00:00,27563,21.20000,43.00000,22.20000,44.00000,21.60000,47.00000,,,,
2023-12-10T20:38:57+00:00,27564,21.20000,44.00000,22.20000,45.00000,21.60000,47.00000,,,,
2023-12-10T20:39:13+00:00,27565,21.20000,42.00000,22.20000,44.00000,21.60000,46.00000,,,,
2023-12-10T20:39:28+00:00,27566,21.20000,43.00000,22.20000,44.00000,21.60000,47.00000,,,,
2023-12-10T20:39:43+00:00,27567,21.20000,42.00000,22.20000,44.00000,21.60000,47.00000,,,,
2023-12-10T20:39:59+00:00,27568,21.10000,42.00000,22.20000,44.00000,21.60000,46.00000,,,,
2023-12-10T20:40:14+00:00,27569,21.20000,43.00000,22.10000,44.00000,21.60000,47.00000,,,,
2023-12-10T20:40:29+00:00,27570,21.10000,44.00000,22.10000,45.00000,21.60000,48.00000,,,,
2023-12-10T20:40:45+00:00,27571,21.10000,42.00000,22.10000,44.00000,21.60000,47.00000,,,,
2023-12-10T20:41:00+00:00,27572,21.10000,42.00000,22.10000,43.00000,21.60000,46.00000,,,,
2023-12-10T20:41:15+00:00,27573,21.10000,42.00000,22.10000,43.00000,21.60000,46.00000,,,,
2023-12-10T20:41:31+00:00,27574,21.10000,42.00000,22.10000,43.00000,21.60000,46.00000,,,,
2023-12-10T20:41:46+00:00,27575,21.10000,43.00000,22.10000,45.00000,21.60000,48.00000,,,,
2023-12-10T20:42:02+00:00,27576,21.10000,43.00000,22.10000,45.00000,21.60000,48.00000,,,,
2023-12-10T20:42:17+00:00,27577,21.10000,43.00000,22.10000,44.00000,21.60000,47.00000,,,,
2023-12-10T20:42:32+00:00,27578,21.10000,43.00000,22.10000,44.00000,21.60000,47.00000,,,,
2023-12-10T20:42:48+00:00,27579,21.10000,42.00000,22.10000,43.00000,21.60000,46.00000,,,,
2023-12-10T20:43:03+00:00,27580,21.10000,42.00000,22.10000,43.00000,21.60000,46.00000,,,,
2023-12-10T20:43:18+00:00,27581,21.10000,44.00000,22.10000,45.00000,21.60000,47.00000,,,,
2023-12-10T20:43:34+00:00,27582,21.10000,44.00000,22.20000,45.00000,21.60000,48.00000,,,,
2023-12-10T20:43:49+00:00,27583,21.10000,42.00000,22.20000,44.00000,21.60000,47.00000,,,,
2023-12-10T20:44:04+00:00,27584,21.10000,43.00000,22.10000,44.00000,21.60000,47.00000,,,,
2023-12-10T20:44:20+00:00,27585,21.10000,42.00000,22.10000,43.00000,21.60000,46.00000,,,,
2023-12-10T20:44:35+00:00,27586,21.10000,43.00000,22.10000,44.00000,21.60000,46.00000,,,,
2023-12-10T20:44:51+00:00,27587,21.10000,45.00000,22.20000,46.00000,21.60000,48.00000,,,,
2023-12-10T20:45:06+00:00,27588,21.10000,44.00000,22.20000,46.00000,21.60000,48.00000,,,,
2023-12-10T20:45:21+00:00,27589,21.10000,44.00000,22.20000,45.00000,21.60000,48.00000,,,,
2023-12-10T20:45:36+00:00,27590,21.10000,43.00000,22.10000,45.00000,21.60000,47.00000,,,,
2023-12-10T20:45:52+00:00,27591,21.20000,42.00000,22.10000,44.00000,21.60000,47.00000,,,,
2023-12-10T20:46:07+00:00,27592,21.10000,43.00000,22.10000,44.00000,21.60000,46.00000,,,,
2023-12-10T20:46:22+00:00,27593,21.10000,42.00000,22.10000,43.00000,21.60000,46.00000,,,,
2023-12-10T20:46:38+00:00,27594,21.10000,41.00000,22.10000,42.00000,21.60000,45.00000,,,,
2023-12-10T20:46:53+00:00,27595,21.10000,41.00000,22.10000,42.00000,21.60000,45.00000,,,,
2023-12-10T20:47:08+00:00,27596,21.10000,43.00000,22.10000,43.00000,21.60000,46.00000,,,,
2023-12-10T20:47:23+00:00,27597,21.10000,44.00000,22.10000,45.00000,21.60000,47.00000,,,,
2023-12-10T20:47:39+00:00,27598,21.10000,44.00000,22.10000,45.00000,21.60000,48.00000,,,,
2023-12-10T20:47:54+00:00,27599,21.10000,43.00000,22.10000,44.00000,21.60000,47.00000,,,,
2023-12-10T20:48:09+00:00,27600,21.10000,45.00000,22.10000,46.00000,21.50000,48.00000,,,,
2023-12-10T20:48:25+00:00,27601,21.10000,44.00000,22.10000,46.00000,21.60000,49.00000,,,,
2023-12-10T20:48:40+00:00,27602,21.10000,42.00000,22.10000,43.00000,21.50000,47.00000,,,,
2023-12-10T20:48:56+00:00,27603,21.10000,43.00000,22.10000,44.00000,21.50000,47.00000,,,,
2023-12-10T20:49:11+00:00,27604,21.10000,44.00000,22.10000,46.00000,21.50000,49.00000,,,,
2023-12-10T20:49:26+00:00,27605,21.10000,43.00000,22.10000,44.00000,21.50000,48.00000,,,,
2023-12-10T20:49:42+00:00,27606,21.10000,44.00000,22.10000,45.00000,21.50000,49.00000,,,,
2023-12-10T20:49:57+00:00,27607,21.10000,42.00000,22.10000,44.00000,21.50000,47.00000,,,,
2023-12-10T20:50:12+00:00,27608,21.10000,43.00000,22.10000,44.00000,21.50000,47.00000,,,,
2023-12-10T20:50:28+00:00,27609,21.10000,42.00000,22.10000,43.00000,21.50000,47.00000,,,,
2023-12-10T20:50:43+00:00,27610,21.10000,43.00000,22.10000,44.00000,21.50000,47.00000,,,,
2023-12-10T20:50:58+00:00,27611,21.10000,42.00000,22.10000,44.00000,21.50000,47.00000,,,,
2023-12-10T20:51:14+00:00,27612,21.10000,44.00000,22.10000,45.00000,21.50000,48.00000,,,,
2023-12-10T20:51:29+00:00,27613,21.10000,43.00000,22.10000,45.00000,21.50000,48.00000,,,,
2023-12-10T20:51:44+00:00,27614,21.10000,44.00000,22.10000,46.00000,21.50000,50.00000,,,,
2023-12-10T20:52:00+00:00,27615,21.10000,43.00000,22.10000,45.00000,21.50000,49.00000,,,,
2023-12-10T20:52:15+00:00,27616,21.10000,43.00000,22.10000,45.00000,21.50000,49.00000,,,,
2023-12-10T20:52:31+00:00,27617,21.10000,43.00000,22.10000,45.00000,21.50000,49.00000,,,,
2023-12-10T20:52:46+00:00,27618,21.10000,44.00000,22.10000,46.00000,21.50000,49.00000,,,,
2023-12-10T20:53:01+00:00,27619,21.10000,43.00000,22.10000,46.00000,21.50000,50.00000,,,,
2023-12-10T20:53:17+00:00,27620,21.10000,44.00000,22.10000,46.00000,21.50000,50.00000,,,,
2023-12-10T20:53:32+00:00,27621,21.10000,42.00000,22.10000,45.00000,21.50000,48.00000,,,,
2023-12-10T20:53:47+00:00,27622,21.10000,42.00000,22.00000,44.00000,21.50000,47.00000,,,,
2023-12-10T20:54:03+00:00,27623,21.10000,42.00000,22.00000,44.00000,21.50000,47.00000,,,,
2023-12-10T20:54:18+00:00,27624,21.00000,44.00000,22.00000,45.00000,21.50000,49.00000,,,,
2023-12-10T20:54:33+00:00,27625,21.10000,44.00000,22.00000,46.00000,21.50000,50.00000,,,,
2023-12-10T20:54:49+00:00,27626,21.10000,44.00000,22.00000,46.00000,21.50000,50.00000,,,,
2023-12-10T20:55:04+00:00,27627,21.10000,42.00000,22.00000,44.00000,21.50000,48.00000,,,,
2023-12-10T20:55:19+00:00,27628,21.10000,43.00000,22.00000,45.00000,21.50000,48.00000,,,,
2023-12-10T20:55:35+00:00,27629,21.10000,44.00000,22.00000,46.00000,21.50000,49.00000,,,,
2023-12-10T20:55:50+00:00,27630,21.10000,44.00000,22.00000,46.00000,21.50000,49.00000,,,,
2023-12-10T20:56:05+00:00,27631,21.00000,43.00000,22.00000,45.00000,21.50000,48.00000,,,,
2023-12-10T20:56:21+00:00,27632,21.10000,42.00000,22.00000,44.00000,21.50000,48.00000,,,,
2023-12-10T20:56:36+00:00,27633,21.10000,43.00000,22.00000,45.00000,21.50000,48.00000,,,,
2023-12-10T20:56:51+00:00,27634,21.10000,44.00000,22.00000,45.00000,21.50000,49.00000,,,,
2023-12-10T20:57:07+00:00,27635,21.10000,43.00000,22.00000,45.00000,21.50000,48.00000,,,,
2023-12-10T20:57:22+00:00,27636,21.10000,43.00000,22.00000,44.00000,21.50000,48.00000,,,,
2023-12-10T20:57:37+00:00,27637,21.00000,43.00000,22.00000,45.00000,21.50000,49.00000,,,,
2023-12-10T20:57:53+00:00,27638,21.00000,43.00000,22.00000,44.00000,21.50000,48.00000,,,,
2023-12-10T20:58:08+00:00,27639,21.10000,44.00000,22.00000,45.00000,21.50000,49.00000,,,,
2023-12-10T20:58:23+00:00,27640,21.00000,43.00000,22.00000,46.00000,21.50000,50.00000,,,,
2023-12-10T20:58:39+00:00,27641,21.00000,43.00000,22.00000,45.00000,21.50000,49.00000,,,,
2023-12-10T20:58:54+00:00,27642,21.00000,43.00000,22.00000,45.00000,21.50000,49.00000,,,,
2023-12-10T20:59:09+00:00,27643,21.00000,44.00000,22.00000,46.00000,21.50000,50.00000,,,,
2023-12-10T20:59:25+00:00,27644,21.00000,43.00000,22.00000,45.00000,21.50000,49.00000,,,,
2023-12-10T20:59:40+00:00,27645,21.00000,43.00000,22.00000,45.00000,21.50000,48.00000,,,,
2023-12-10T20:59:56+00:00,27646,21.00000,43.00000,22.00000,45.00000,21.50000,49.00000,,,,
2023-12-10T21:00:11+00:00,27647,21.00000,43.00000,22.00000,45.00000,21.50000,49.00000,,,,
2023-12-10T21:00:26+00:00,27648,21.00000,43.00000,22.00000,45.00000,21.50000,50.00000,,,,
2023-12-10T21:00:42+00:00,27649,21.00000,43.00000,22.00000,45.00000,21.50000,50.00000,,,,
2023-12-10T21:00:57+00:00,27650,21.00000,42.00000,22.00000,45.00000,21.50000,49.00000,,,,
2023-12-10T21:01:13+00:00,27651,21.00000,42.00000,22.00000,44.00000,21.50000,48.00000,,,,
2023-12-10T21:01:28+00:00,27652,21.00000,43.00000,22.00000,45.00000,21.50000,48.00000,,,,
2023-12-10T21:01:44+00:00,27653,21.00000,43.00000,22.00000,45.00000,21.50000,49.00000,,,,
2023-12-10T21:01:59+00:00,27654,21.00000,45.00000,22.00000,46.00000,21.50000,50.00000,,,,
2023-12-10T21:02:14+00:00,27655,21.00000,44.00000,22.00000,46.00000,21.50000,49.00000,,,,
2023-12-10T21:02:30+00:00,27656,21.00000,43.00000,22.00000,45.00000,21.50000,49.00000,,,,
2023-12-10T21:02:45+00:00,27657,21.00000,43.00000,22.00000,44.00000,21.50000,48.00000,,,,
2023-12-10T21:03:00+00:00,27658,21.00000,44.00000,22.00000,46.00000,21.50000,49.00000,,,,
2023-12-10T21:03:16+00:00,27659,21.00000,43.00000,22.00000,46.00000,21.50000,49.00000,,,,
2023-12-10T21:03:31+00:00,27660,21.00000,43.00000,22.00000,45.00000,21.50000,49.00000,,,,
2023-12-10T21:03:46+00:00,27661,21.00000,43.00000,22.00000,45.00000,21.50000,49.00000,,,,
2023-12-10T21:04:01+00:00,27662,21.00000,43.00000,22.00000,45.00000,21.50000,48.00000,,,,
2023-12-10T21:04:17+00:00,27663,21.00000,43.00000,22.00000,45.00000,21.50000,49.00000,,,,
2023-12-10T21:04:32+00:00,27664,21.00000,43.00000,22.00000,45.00000,21.50000,49.00000,,,,
2023-12-10T21:04:48+00:00,27665,21.00000,43.00000,22.00000,45.00000,21.50000,48.00000,,,,
2023-12-10T21:05:03+00:00,27666,21.00000,42.00000,22.00000,44.00000,21.50000,48.00000,,,,
2023-12-10T21:05:18+00:00,27667,21.00000,43.00000,22.00000,45.00000,21.50000,48.00000,,,,
2023-12-10T21:05:34+00:00,27668,20.90000,43.00000,22.00000,46.00000,21.50000,49.00000,,,,
2023-12-10T21:05:49+00:00,27669,21.00000,43.00000,22.00000,45.00000,21.50000,48.00000,,,,
2023-12-10T21:06:04+00:00,27670,20.90000,43.00000,22.00000,45.00000,21.50000,48.00000,,,,
2023-12-10T21:06:20+00:00,27671,21.00000,43.00000,22.00000,45.00000,21.50000,48.00000,,,,
2023-12-10T21:06:35+00:00,27672,21.00000,43.00000,22.00000,45.00000,21.50000,48.00000,,,,
2023-12-10T21:06:50+00:00,27673,21.00000,43.00000,22.00000,45.00000,21.50000,48.00000,,,,
2023-12-10T21:07:06+00:00,27674,21.00000,43.00000,22.00000,45.00000,21.50000,48.00000,,,,
2023-12-10T21:07:21+00:00,27675,21.00000,44.00000,22.00000,45.00000,21.40000,48.00000,,,,
2023-12-10T21:07:36+00:00,27676,21.00000,44.00000,22.00000,45.00000,21.50000,48.00000,,,,
2023-12-10T21:07:52+00:00,27677,21.00000,42.00000,22.00000,44.00000,21.40000,47.00000,,,,
2023-12-10T21:08:07+00:00,27678,21.00000,42.00000,21.90000,43.00000,21.40000,48.00000,,,,
2023-12-10T21:08:22+00:00,27679,21.00000,41.00000,21.90000,42.00000,21.40000,47.00000,,,,
2023-12-10T21:08:38+00:00,27680,21.00000,42.00000,21.90000,42.00000,21.40000,47.00000,,,,
2023-12-10T21:08:53+00:00,27681,21.00000,42.00000,21.90000,42.00000,21.50000,47.00000,,,,
2023-12-10T21:09:08+00:00,27682,21.00000,42.00000,21.90000,42.00000,21.50000,47.00000,,,,
2023-12-10T21:09:24+00:00,27683,20.90000,42.00000,22.00000,44.00000,21.50000,47.00000,,,,
2023-12-10T21:09:39+00:00,27684,21.00000,41.00000,22.00000,43.00000,21.50000,47.00000,,,,
2023-12-10T21:09:54+00:00,27685,21.00000,42.00000,22.00000,43.00000,21.50000,47.00000,,,,
2023-12-10T21:10:10+00:00,27686,21.00000,44.00000,22.00000,45.00000,21.50000,47.00000,,,,
2023-12-10T21:10:25+00:00,27687,21.00000,44.00000,22.00000,46.00000,21.50000,48.00000,,,,
2023-12-10T21:10:41+00:00,27688,21.00000,44.00000,22.10000,46.00000,21.50000,50.00000,,,,
2023-12-10T21:10:56+00:00,27689,21.00000,42.00000,22.10000,44.00000,21.50000,49.00000,,,,
2023-12-10T21:11:11+00:00,27690,21.00000,43.00000,22.10000,45.00000,21.50000,48.00000,,,,
2023-12-10T21:11:26+00:00,27691,21.00000,44.00000,22.10000,45.00000,21.50000,49.00000,,,,
2023-12-10T21:11:42+00:00,27692,21.00000,43.00000,22.10000,45.00000,21.50000,49.00000,,,,
2023-12-10T21:11:57+00:00,27693,21.00000,42.00000,22.10000,44.00000,21.50000,48.00000,,,,
2023-12-10T21:12:12+00:00,27694,21.10000,41.00000,22.10000,43.00000,21.50000,47.00000,,,,
2023-12-10T21:12:28+00:00,27695,21.10000,41.00000,22.10000,42.00000,21.50000,46.00000,,,,
2023-12-10T21:12:43+00:00,27696,21.10000,41.00000,22.10000,42.00000,21.50000,47.00000,,,,
2023-12-10T21:12:58+00:00,27697,21.10000,41.00000,22.10000,42.00000,21.50000,47.00000,,,,
2023-12-10T21:13:14+00:00,27698,21.10000,41.00000,22.10000,42.00000,21.50000,46.00000,,,,
2023-12-10T21:13:29+00:00,27699,21.10000,41.00000,22.10000,42.00000,21.50000,46.00000,,,,
2023-12-10T21:13:45+00:00,27700,21.10000,41.00000,22.10000,42.00000,21.50000,46.00000,,,,
2023-12-10T21:14:00+00:00,27701,21.10000,40.00000,22.20000,42.00000,21.50000,46.00000,,,,
2023-12-10T21:14:15+00:00,27702,21.10000,40.00000,22.20000,41.00000,21.50000,45.00000,,,,
2023-12-10T21:14:31+00:00,27703,21.20000,40.00000,22.20000,41.00000,21.60000,45.00000,,,,
